_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_FRIEDHOEFE_29;001732;Hauptfriedhof Ohlsdorf;Fuhlsbüttler Straße;Fuhlsbüttler Straße;70;Friedhöfe;Hamburg-Nord;Ohlsdorf;430;0;01.10.2025;388,7223;;Privat;HF;POLYGON ((571285.659800 5942834.125700,571286.949000 5942769.296000,571548.792000 5942770.773000,571572.692400 5942752.886300,571576.064000 5942750.363000,571576.293300 5942750.169600,571725.044100 5942624.697100,571725.703000 5942586.079000,571725.980000 5942569.967000,571729.977000 5942570.035000,571735.973000 5942569.981000,571745.934000 5942569.193000,571755.787000 5942567.538000,571764.832000 5942565.220000,571767.856000 5942561.742000,571764.801000 5942540.974000,571766.334000 5942533.704000,571754.475000 5942446.546000,571727.461000 5942450.474000,571726.242000 5942441.224000,571725.516000 5942435.715000,571724.786000 5942430.170000,571713.043000 5942429.773000,571711.096000 5942416.420000,571708.223000 5942396.644000,571706.072000 5942381.828000,571703.923000 5942367.034000,571703.781000 5942366.057000,571664.123000 5942371.305000,571662.879000 5942359.267000,571659.781000 5942329.279000,571658.224000 5942314.216000,571656.667000 5942299.139000,571655.074000 5942284.032000,571605.190000 5942290.827000,571585.398000 5942293.526000,571568.603000 5942295.824000,571553.808000 5942297.822000,571535.814000 5942300.320000,571534.414000 5942300.520000,571524.867000 5942319.145000,571523.137000 5942320.671000,571520.600000 5942322.909000,571517.060000 5942322.213000,571512.040000 5942321.227000,571497.794000 5942316.970000,571496.605000 5942312.399000,571471.248000 5942268.709000,571470.222000 5942262.813000,571467.894000 5942234.852000,571454.719000 5942190.003000,571452.570000 5942191.457000,571436.753000 5942184.800000,571437.098000 5942180.981000,571439.258000 5942171.150000,571440.566000 5942158.250000,571440.262000 5942149.230000,571438.444000 5942137.915000,571434.827000 5942114.979000,571433.117000 5942109.563000,571427.324000 5942094.477000,571425.392000 5942089.447000,571418.206000 5942072.919000,571417.823000 5942072.115000,571409.596000 5942054.832000,571399.779000 5942037.354000,571392.887000 5942023.919000,571389.432000 5942016.669000,571379.031000 5941997.230000,571375.936000 5941992.354000,571373.286000 5941988.577000,571338.269000 5941999.411000,571298.279000 5942011.272000,571294.000000 5942012.541000,571286.330000 5942014.826000,571255.826000 5941910.996000,571275.262000 5941905.177000,571266.549000 5941866.569000,571260.565000 5941843.801000,571253.905000 5941821.193000,571246.284000 5941800.024000,571225.449000 5941806.182000,571203.777000 5941812.878000,571128.837000 5941743.527000,571132.448000 5941735.174000,571057.364000 5941665.535000,571047.799000 5941665.893000,570984.170000 5941700.595000,570966.713000 5941688.589000,570949.417000 5941676.693000,570935.896400 5941667.397000,570935.892000 5941667.394000,570888.293800 5941694.330200,570888.280000 5941694.338000,570875.559000 5941699.753000,570865.947000 5941702.294000,570851.644000 5941703.641000,570826.210000 5941704.547000,570815.255000 5941705.668000,570807.802000 5941706.940000,570799.822000 5941708.993000,570792.041000 5941712.298000,570784.902000 5941716.324000,570763.390000 5941730.433000,570733.648000 5941748.921000,570723.643000 5941752.232000,570712.833000 5941753.552000,570701.480000 5941753.604000,570625.445000 5941744.043000,570622.374000 5941744.058000,570619.288000 5941744.327000,570613.136000 5941745.085000,570607.860000 5941746.136000,570604.116000 5941747.356000,570506.500000 5941796.359000,570497.404000 5941800.763000,570488.467000 5941804.088000,570477.234000 5941805.969000,570439.587000 5941808.231000,570429.593000 5941809.270000,570419.772000 5941811.295000,570410.012000 5941814.014000,570380.856000 5941822.450000,570373.136000 5941824.189000,570353.399000 5941827.294000,570333.477000 5941829.042000,570313.512000 5941829.892000,570293.529000 5941829.551000,570273.584000 5941828.139000,570253.805000 5941825.553000,570234.133000 5941821.923000,570214.714000 5941817.135000,570200.649000 5941812.861000,570195.595000 5941811.324000,570176.860000 5941804.396000,570158.531000 5941796.460000,570140.575000 5941787.707000,570120.376000 5941776.124000,570101.724000 5941764.307000,570078.289000 5941748.868000,570053.550000 5941732.148000,570038.577000 5941720.524000,570031.402000 5941713.653000,570021.777000 5941703.175000,570008.397000 5941687.298000,569934.975000 5941594.135000,569929.143000 5941583.771000,569913.243000 5941551.129000,569897.644000 5941518.787000,569894.504000 5941510.092000,569870.946000 5941436.882000,569860.429000 5941439.441000,569791.803000 5941456.130000,569764.498000 5941462.769000,569733.592000 5941480.120000,569724.969000 5941485.103000,569446.179000 5941641.082000,569436.904000 5941646.271000,569426.256000 5941618.335000,569422.444000 5941607.326000,569396.676000 5941539.374000,569389.758000 5941521.461000,569381.236000 5941498.788000,569374.504000 5941482.814000,569358.062000 5941445.671000,569338.026000 5941400.409000,569337.703000 5941400.545000,569332.749000 5941389.690000,569319.281000 5941359.802000,569318.093000 5941357.081000,569305.485000 5941328.233000,569284.819000 5941281.657000,569271.921000 5941251.285000,569267.040000 5941239.789000,569204.439000 5941095.200000,569197.418000 5941079.415000,569179.442800 5941039.118000,569179.409900 5941039.044200,569179.388500 5941038.996100,569163.777000 5941003.998000,569110.201000 5940996.590000,569080.418000 5940992.812000,569020.809000 5940986.117000,568996.932000 5940983.731000,568973.030000 5940981.642000,568943.118000 5940979.453000,568919.739000 5940978.200000,568916.049300 5940978.302800,568912.424900 5940979.001100,568908.961100 5940980.276500,568905.749300 5940982.095400,568902.874000 5940984.409900,568900.410900 5940987.159100,568898.425000 5940990.270400,568896.968600 5940993.662100,568896.080000 5940997.244600,568895.782600 5941000.923700,568896.084200 5941004.602500,568896.977000 5941008.184000,568949.878000 5941164.830000,568951.261000 5941168.763000,568951.617100 5941168.643500,568951.988200 5941168.584800,568952.363800 5941168.588600,568952.733600 5941168.654900,568953.087200 5941168.781600,568953.414800 5941168.965400,568953.707300 5941169.201100,568953.956600 5941169.482200,568954.155700 5941169.800800,568954.299000 5941170.148000,568953.918000 5941170.269000,568955.596000 5941175.422000,568956.003000 5941175.282000,568956.245100 5941176.099400,568956.353100 5941176.945100,568956.324000 5941177.797100,568956.158800 5941178.633500,568955.861700 5941179.432600,568955.440300 5941180.173700,568954.905600 5941180.837700,568954.271400 5941181.407300,568953.554000 5941181.868000,568782.309000 5941240.843000,568760.576000 5941248.328000,568759.135000 5941252.934000,568756.801000 5941260.474000,568756.405000 5941261.751000,568754.753000 5941267.086000,568749.713000 5941284.416000,568746.970000 5941292.727000,568744.527000 5941301.608000,568732.148000 5941303.306000,568715.313000 5941305.614000,568698.478000 5941307.922000,568688.095000 5941309.345000,568676.389000 5941310.951000,568663.184000 5941312.761000,568649.983000 5941314.571000,568644.922000 5941315.265000,568628.535000 5941317.038000,568619.869000 5941372.580000,568614.185000 5941381.421000,568461.383000 5941376.138000,568447.112000 5941438.183000,568413.090000 5941637.668000,568410.564000 5941652.483000,568410.507800 5941653.121200,568410.554200 5941653.760100,568410.701900 5941654.383500,568410.947100 5941654.975400,568411.283600 5941655.520500,568411.702800 5941656.005000,568412.193900 5941656.416400,568412.744300 5941656.744200,568413.340000 5941656.980000,568412.976000 5941662.573000,568412.810000 5941672.017000,568412.776000 5941676.928000,568411.601600 5941677.011400,568410.454700 5941677.277500,568409.363600 5941677.719600,568408.355000 5941678.327000,568407.453800 5941679.084600,568406.682200 5941679.973900,568406.059100 5941680.972900,568405.600000 5941682.057000,568404.908800 5941684.875700,568404.679500 5941687.768800,568404.918000 5941690.661200,568405.618200 5941693.477600,568406.761700 5941696.145000,568408.319000 5941698.594000,568409.703100 5941700.800600,568410.685300 5941703.213100,568411.236000 5941705.759000,568410.952000 5941722.742000,568410.543700 5941724.496600,568409.877500 5941726.170500,568408.968600 5941727.725900,568407.837300 5941729.127900,568406.509000 5941730.345000,568403.076300 5941733.355600,568399.986200 5941736.716900,568397.274400 5941740.390200,568394.972000 5941744.333000,568394.659800 5941745.087300,568394.474500 5941745.882400,568394.421200 5941746.697100,568394.501100 5941747.509500,568394.712200 5941748.298100,568395.048900 5941749.041900,568395.502200 5941749.720900,568396.059900 5941750.317100,568396.707200 5941750.814500,568397.426900 5941751.200000,568398.199700 5941751.463100,568399.005000 5941751.597000,568398.632000 5941756.543000,568398.502000 5941766.002000,568398.692000 5941771.614000,568399.377000 5941777.919000,568393.895000 5941778.154000,568393.893000 5941776.534000,568390.506000 5941776.538000,568390.510000 5941779.370000,568386.895100 5941781.000000,568383.590600 5941783.192000,568380.683300 5941785.888600,568378.249200 5941789.019100,568376.352200 5941792.501300,568375.042000 5941796.244000,568372.615000 5941805.541000,568369.556000 5941817.260000,568356.002000 5941877.617000,568357.615000 5941877.980000,568354.474000 5941891.925000,568352.868000 5941891.564000,568351.077000 5941894.852000,568349.460100 5941898.384800,568348.346000 5941902.107000,568345.242000 5941915.919000,568323.170000 5942013.625000,568321.447100 5942022.328500,568320.194000 5942031.111900,568319.414200 5942039.949900,568319.110000 5942048.817000,568318.966000 5942070.083000,568318.742000 5942103.451000,568318.634000 5942127.026000,568317.123000 5942127.387000,568317.151000 5942127.503000,568312.487000 5942128.630000,568312.396000 5942128.241000,568308.353000 5942129.198000,568308.207000 5942129.868000,568308.568000 5942130.733000,568311.847000 5942148.043000,568325.106000 5942208.435000,568325.930000 5942212.185000,568327.946000 5942221.369000,568333.068000 5942244.698000,568350.183000 5942322.437000,568351.213000 5942325.310000,568351.984000 5942328.821000,568352.437000 5942332.238000,568359.789000 5942365.648000,568364.844000 5942386.748000,568370.004000 5942405.865000,568379.363000 5942434.831000,568380.807000 5942438.559000,568390.212000 5942462.851000,568402.786000 5942490.026000,568411.897000 5942507.817000,568421.846000 5942525.188000,568432.408000 5942542.204000,568443.696000 5942558.720000,568455.582000 5942574.773000,568468.020000 5942590.420000,568480.777000 5942605.871000,568493.755000 5942620.995000,568507.074000 5942635.958000,568520.953000 5942650.420000,568535.282000 5942664.361000,568550.231000 5942677.622000,568565.546000 5942690.419000,568581.537000 5942702.514000,568597.935000 5942714.079000,568617.307000 5942725.304000,568621.052000 5942718.724000,568626.705000 5942709.412000,568675.813000 5942708.460000,568731.111000 5942710.297000,568776.061000 5942712.756000,568782.348000 5942713.245000,568795.706000 5942714.285000,568810.534000 5942715.815000,568838.995000 5942719.140000,568873.087000 5942724.217000,568881.624000 5942725.337000,568895.821000 5942727.606000,568950.909000 5942738.426000,568992.832000 5942742.318000,568999.012000 5942742.460000,569029.346000 5942745.243000,569051.886000 5942747.448000,569071.757000 5942749.015000,569102.336000 5942751.628000,569157.078000 5942756.642000,569203.839000 5942760.786000,569224.703000 5942762.635000,569240.932000 5942764.073000,569283.311000 5942765.354000,569291.933000 5942765.479000,569317.749000 5942764.077000,569335.018000 5942762.721000,569369.642000 5942754.609000,569548.672000 5942707.396000,569553.685000 5942707.450000,569561.136000 5942707.530000,569574.946000 5942708.860000,569578.520000 5942708.722000,569588.401000 5942708.774000,569602.713000 5942708.365000,569616.971000 5942706.537000,569636.983000 5942705.330000,569651.282000 5942704.600000,569665.591000 5942704.091000,569679.898000 5942703.541000,569694.183000 5942702.424000,569708.463000 5942701.445000,569722.758000 5942700.607000,569732.057000 5942700.109000,569735.063000 5942699.994000,569752.236000 5942699.615000,569783.539000 5942698.274000,569791.865000 5942698.043000,569793.388000 5942698.000000,569798.643000 5942697.667000,569812.136000 5942695.838000,569826.332000 5942693.908000,569840.477000 5942691.702000,569868.786000 5942687.289000,569893.108000 5942683.293000,569895.659000 5942682.921000,569914.058000 5942680.095000,569939.530000 5942676.093000,569967.797000 5942671.381000,569981.972000 5942669.310000,569993.269000 5942667.380000,570007.424000 5942665.171000,570016.324000 5942663.871000,570019.769000 5942660.132800,570023.719100 5942656.933000,570028.090900 5942654.339000,570032.792400 5942652.405500,570037.724300 5942651.173300,570042.782600 5942650.668400,570047.860800 5942650.901400,570052.851700 5942651.867400,570057.650000 5942653.546000,570068.005000 5942640.479000,570077.394000 5942628.635000,570084.418000 5942634.257000,570097.666000 5942644.861000,570099.552000 5942646.370000,570104.893000 5942650.227000,570127.871000 5942666.822000,570141.741000 5942676.839000,570155.611000 5942686.857000,570175.108000 5942700.935000,570181.115000 5942705.621100,570280.347000 5942744.628000,570444.428700 5942809.128000,570549.083100 5942850.267400,570685.863300 5942904.035300,570876.762000 5942979.077000,571023.161100 5943036.626000,571023.164000 5943036.626400,571023.647000 5943036.680600,571099.538400 5943045.229500,571222.629000 5943059.095100,571282.733000 5943013.060000,571283.291000 5942974.661000,571283.929400 5942932.406500,571284.179000 5942915.887400,571284.638000 5942885.508000,571285.659800 5942834.125700));EPSG:25832
DE.HH.UP_FRIEDHOEFE_30;002499;Friedhof Stellingen;Molkenbuhrstraße;Molkenbuhrstraße;71;Friedhöfe;Eimsbüttel;Stellingen;321;0;01.10.2025;4,7377;;Privat;Privat (Kirche);POLYGON ((561195.063000 5938227.732000,561176.626000 5938220.652000,561159.067000 5938213.908000,561144.004000 5938208.122000,561128.939000 5938202.337000,561119.686000 5938213.282000,561100.812000 5938206.470000,561108.882000 5938197.601000,561093.816000 5938191.792000,561078.484000 5938185.879000,561067.208000 5938196.829000,561063.545000 5938200.387000,561051.381000 5938212.199000,561020.266000 5938197.342000,561014.341000 5938202.191000,560912.990000 5938284.348000,560898.676000 5938296.926000,560891.983000 5938303.369000,560903.658000 5938307.100000,560960.485000 5938326.688000,560970.895000 5938330.384000,560984.702000 5938335.510000,560981.569000 5938341.349000,561045.528000 5938373.976000,561052.580000 5938381.337000,561055.910000 5938381.342000,561058.119000 5938382.438000,561060.456000 5938383.635000,561062.312000 5938386.234000,561072.370000 5938387.704000,561098.517000 5938400.807000,561102.623000 5938402.864000,561135.150000 5938419.164000,561132.229000 5938424.888000,561154.157000 5938440.415000,561161.700000 5938419.908000,561176.559000 5938427.834000,561188.263000 5938433.558000,561203.790000 5938389.013000,561216.919000 5938345.901000,561223.351000 5938324.157000,561232.459000 5938299.039000,561237.049000 5938287.127000,561219.597000 5938277.552000,561220.294000 5938276.236000,561181.857000 5938260.565000,561175.525000 5938258.411000,561195.063000 5938227.732000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_31;002884;Alter Friedhof Kirchwerder;Fersenweg;Fersenweg;71;Friedhöfe;Bergedorf;Kirchwerder;607;0;01.10.2025;1,4636;;Privat;Privat (Kirche);POLYGON ((579716.054000 5919518.960000,579715.867000 5919516.549000,579714.757000 5919516.635000,579714.645000 5919515.493000,579713.414000 5919511.611000,579674.542000 5919463.340000,579648.247000 5919432.777000,579634.238000 5919423.959000,579610.882000 5919442.536000,579603.149000 5919448.407000,579598.254000 5919442.322000,579578.534000 5919414.109000,579561.038000 5919389.075000,579551.249000 5919375.306000,579549.961000 5919376.075000,579537.489000 5919383.425000,579523.455000 5919391.119000,579515.043000 5919397.215000,579550.214000 5919440.427000,579573.605000 5919467.986000,579566.257000 5919470.585000,579572.539000 5919476.879000,579578.627000 5919482.986000,579585.055000 5919489.417000,579631.566000 5919544.772000,579654.123000 5919571.243000,579656.509000 5919574.691000,579672.283000 5919563.000000,579697.195000 5919540.924000,579703.164000 5919535.634000,579701.841000 5919534.100000,579707.306000 5919528.315000,579711.854000 5919525.604000,579715.111000 5919520.244000,579714.993000 5919519.042000,579716.054000 5919518.960000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_32;002885;Neuer Friedhof Kirchwerder;Fersenweg;Fersenweg;71;Friedhöfe;Bergedorf;Kirchwerder;607;0;01.10.2025;1,8997;;Privat;Privat (Kirche);POLYGON ((579394.801000 5919134.529000,579390.029000 5919128.827000,579375.669000 5919144.562000,579363.734000 5919159.942000,579342.984000 5919194.110000,579343.915000 5919195.198000,579374.047000 5919231.783000,579399.394000 5919262.699000,579418.575000 5919285.998000,579450.213000 5919324.423000,579478.017000 5919358.904000,579489.957000 5919373.677000,579503.141000 5919388.711000,579504.324000 5919391.587000,579504.622000 5919392.315000,579548.490000 5919365.621000,579550.009000 5919364.391000,579520.771000 5919325.822000,579513.470000 5919316.192000,579507.562000 5919308.370000,579493.377000 5919289.593000,579510.637000 5919274.803000,579478.845000 5919236.515000,579458.265000 5919211.729000,579394.801000 5919134.529000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_33;002891;Friedhof Ochsenwerder;Alter Kirchdeich;Alter Kirchdeich;71;Friedhöfe;Bergedorf;Ochsenwerder;608;611;01.10.2025;1,7472;;Privat;Privat (Kirche);POLYGON ((571991.451000 5925785.968000,571993.566000 5925787.434000,571995.835000 5925791.744000,571999.040000 5925793.960000,572004.848000 5925795.371000,572010.740000 5925795.271000,572016.524000 5925795.437000,572021.198000 5925794.540000,572030.565000 5925792.842000,572035.946000 5925790.862000,572041.786000 5925788.016000,572044.926000 5925785.494000,572049.959000 5925782.200000,572051.539000 5925780.012000,572053.806000 5925783.499000,572057.054000 5925788.238000,572059.607000 5925791.889000,572060.829000 5925793.860000,572059.252000 5925794.918000,572059.674000 5925796.069000,572060.726000 5925804.551000,572061.682000 5925813.967000,572062.876000 5925825.951000,572063.770000 5925829.372000,572064.178000 5925832.095000,572065.834000 5925839.865000,572066.873000 5925843.490000,572068.039000 5925849.309000,572067.372000 5925850.018000,572075.996000 5925849.210000,572090.352000 5925836.857000,572105.162000 5925824.113000,572107.328000 5925822.595000,572117.776000 5925817.367000,572122.743000 5925813.723000,572123.411000 5925812.860000,572126.081000 5925809.410000,572132.425000 5925799.694000,572134.392000 5925796.530000,572136.760000 5925794.932000,572141.938000 5925791.875000,572145.540000 5925790.012000,572153.764000 5925782.918000,572155.333000 5925781.262000,572177.658000 5925761.572000,572170.307000 5925755.465000,572162.783000 5925748.823000,572160.933000 5925746.767000,572160.137000 5925745.659000,572151.016000 5925738.273000,572138.239000 5925728.572000,572120.914000 5925716.311000,572110.107000 5925706.908000,572100.087000 5925698.344000,572097.105000 5925696.357000,572094.348000 5925694.520000,572086.049000 5925697.862000,572070.666000 5925701.004000,572070.257000 5925700.426000,572038.229000 5925705.399000,572035.267000 5925705.999000,571995.870000 5925715.757000,571986.686000 5925717.955000,571983.990000 5925719.430000,571980.922000 5925721.249000,571979.852000 5925722.282000,571977.676000 5925725.467000,571974.493000 5925730.137000,571972.452000 5925734.883000,571971.080000 5925738.236000,571969.822000 5925744.184000,571969.867000 5925749.930000,571971.208000 5925757.773000,571972.761000 5925762.473000,571974.580000 5925767.476000,571975.531000 5925770.411000,571980.234000 5925777.905000,571981.946000 5925777.662000,571984.440000 5925779.500000,571989.174000 5925783.041000,571991.546000 5925784.929000,571991.451000 5925785.968000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_34;001786;Friedhof Schiffbek;Schiffbeker Weg;Schiffbeker Weg;71;Friedhöfe;Hamburg-Mitte;Billstedt;130;0;01.10.2025;7,8870;;Privat;Privat (Kirche);POLYGON ((573891.799000 5934211.019000,573876.459000 5934218.662000,573861.687000 5934226.022000,573845.097000 5934234.286000,573829.338000 5934242.137000,573813.668000 5934249.946000,573768.104000 5934272.651000,573757.606000 5934277.975000,573708.147000 5934302.572000,573660.026000 5934326.506000,573737.850000 5934480.748000,573738.743000 5934480.304000,573784.035000 5934457.774000,573816.444000 5934441.654000,573818.657000 5934440.552000,573829.201000 5934435.308000,573830.939000 5934434.331000,573834.411000 5934432.666000,573836.341000 5934431.756000,573873.139000 5934413.451000,573892.018000 5934404.058000,573911.496000 5934394.367000,573934.097000 5934383.121000,573949.311000 5934375.552000,573958.539000 5934370.966000,573962.687000 5934368.905000,573967.727000 5934366.399000,573987.074000 5934356.784000,574026.463000 5934337.220000,574031.640000 5934334.636000,574034.407000 5934333.261000,574124.203000 5934288.635000,574105.181000 5934186.076000,574092.022000 5934119.097000,574073.594000 5934120.507000,574044.176000 5934135.149000,573990.824000 5934161.706000,573985.362000 5934164.424000,573974.335000 5934169.912000,573967.550000 5934173.289000,573953.033000 5934180.513000,573937.955000 5934188.024000,573922.704000 5934195.623000,573907.247000 5934203.323000,573891.799000 5934211.019000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_35;002573;Neuer Friedhof Curslack;Grashofweg;Grashofweg;71;Friedhöfe;Bergedorf;Curslack;604;606;01.10.2025;0,3318;;Privat;Privat (Kirche);POLYGON ((581691.066100 5923539.296600,581690.221000 5923539.456000,581640.444800 5923548.842600,581636.536900 5923549.585400,581628.504100 5923554.578200,581629.078300 5923558.208100,581631.220600 5923567.605900,581639.189800 5923602.565100,581701.160800 5923590.397300,581693.945600 5923555.527100,581692.030500 5923546.272100,581691.066100 5923539.296600));EPSG:25832
DE.HH.UP_FRIEDHOEFE_36;002574;Friedhof Allermöhe;Allermöher Deich;Allermöher Deich;71;Friedhöfe;Bergedorf;Allermöhe;610;601;01.10.2025;1,2852;;Privat;Privat (Kirche);POLYGON ((574908.281000 5926512.498000,574909.357000 5926511.909000,574908.030000 5926512.033000,574883.962000 5926510.457000,574861.084000 5926507.428000,574856.070000 5926505.169000,574850.857000 5926503.400000,574845.472000 5926502.147000,574839.974000 5926502.424000,574834.594000 5926503.722000,574829.511000 5926505.836000,574824.761000 5926508.520000,574820.146000 5926511.655000,574815.498000 5926515.457000,574813.446000 5926517.608000,574811.526000 5926519.943000,574809.670000 5926522.323000,574807.937000 5926525.029000,574807.024000 5926527.292000,574806.394000 5926529.792000,574805.888000 5926532.157000,574805.728000 5926534.611000,574805.945000 5926539.594000,574813.128000 5926550.794000,574823.395000 5926571.132000,574831.693000 5926579.363000,574833.255000 5926580.911000,574839.307000 5926587.238000,574822.979000 5926592.304000,574814.463000 5926593.504000,574800.100000 5926595.950000,574787.573000 5926597.820000,574781.644000 5926598.934000,574772.435000 5926606.663000,574781.078000 5926622.432000,574834.513000 5926675.430000,574836.220000 5926669.825000,574839.912000 5926666.455000,574844.996000 5926665.716000,574871.025000 5926642.282000,574882.680000 5926630.775000,574900.184000 5926613.524000,574916.915000 5926596.485000,574919.836000 5926593.446000,574896.515000 5926570.772000,574867.515000 5926545.023000,574874.939000 5926535.058000,574882.541000 5926534.232000,574883.500000 5926526.071000,574895.040000 5926519.741000,574908.281000 5926512.498000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_37;002875;Alter Friedhof Curslack;Curslacker Deich;Curslacker Deich;71;Friedhöfe;Bergedorf;Curslack;604;606;01.10.2025;0,5073;;Privat;Privat (Kirche);POLYGON ((581505.393000 5922913.613000,581507.524000 5922929.213000,581496.060000 5922930.173000,581496.214000 5922930.897000,581498.876000 5922943.601000,581504.159000 5922967.527000,581578.620000 5922967.003000,581574.898000 5922952.596000,581568.695000 5922928.124000,581565.443000 5922928.874000,581562.988000 5922917.523000,581558.562000 5922898.190000,581554.042000 5922890.304000,581553.040000 5922887.884000,581545.584000 5922886.481000,581542.305000 5922885.356000,581528.704000 5922883.845000,581528.794000 5922884.528000,581518.966000 5922887.989000,581515.455000 5922888.886000,581506.802000 5922897.797000,581505.470000 5922901.962000,581505.393000 5922913.613000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_38;002802;Neuer Friedhof Niendorf;Promenadenstraße 8;Promenadenstraße 8;71;Friedhöfe;Eimsbüttel;Niendorf;318;0;01.10.2025;12,3324;;Privat;Privat (Kirche);POLYGON ((563297.835000 5941660.152000,563297.252000 5941670.282000,563292.887000 5941676.017000,563307.552000 5941677.171000,563306.732800 5941677.003000,563305.953400 5941676.699800,563305.235900 5941676.270100,563304.600800 5941675.726000,563304.066000 5941675.083100,563303.646800 5941674.359500,563303.355000 5941673.575700,563303.198900 5941672.754100,563303.183000 5941671.918000,563305.274000 5941635.398000,563306.049000 5941621.420000,563325.898000 5941623.700000,563345.744000 5941625.975000,563364.603000 5941628.136000,563368.571000 5941628.584000,563383.712000 5941631.810000,563406.713000 5941636.711000,563413.563000 5941645.568000,563419.555000 5941653.148000,563421.850000 5941649.249000,563429.454000 5941636.326000,563437.059000 5941623.404000,563444.662000 5941610.482000,563450.963000 5941599.773000,563457.287000 5941589.025000,563463.633000 5941578.239000,563495.320000 5941594.891000,563514.174000 5941605.655000,563522.185400 5941590.835300,563529.981000 5941575.901000,563528.805000 5941564.624000,563487.478000 5941531.962000,563455.411000 5941503.602000,563415.244000 5941466.703000,563373.464000 5941426.764000,563354.788000 5941407.123000,563338.332000 5941387.620000,563323.213000 5941365.250000,563313.330000 5941348.160000,563304.713000 5941331.891000,563298.015000 5941316.853000,563294.786000 5941308.336000,563293.805000 5941304.965000,563290.022000 5941295.728000,563279.598000 5941255.582000,563276.378000 5941245.681000,563271.796000 5941238.462000,563266.752000 5941233.069000,563257.306000 5941226.660000,563247.984000 5941223.657000,563229.828000 5941219.047000,563208.745000 5941214.574000,563200.042000 5941213.287000,563190.060000 5941212.402000,563181.169000 5941212.853000,563172.232000 5941214.819000,563165.131000 5941217.396000,563157.608000 5941221.117000,563035.939000 5941295.791000,563032.575000 5941326.674000,563029.070000 5941358.877000,563025.826000 5941388.680000,563022.581000 5941418.476000,563017.492000 5941465.223000,563017.106000 5941468.767000,563025.070000 5941471.633000,563032.838000 5941475.145000,563040.209000 5941479.314000,563049.964000 5941486.958000,563059.210000 5941495.221000,563067.964000 5941504.037000,563076.063000 5941513.348000,563083.626000 5941523.173000,563090.615000 5941533.470000,563096.777000 5941542.234000,563105.270000 5941537.636000,563134.620000 5941534.985000,563154.847000 5941531.879000,563166.232000 5941529.668000,563171.144000 5941528.245000,563172.656000 5941531.593000,563180.521000 5941548.943000,563187.479000 5941566.658000,563194.453000 5941584.341000,563199.868000 5941602.624000,563205.333000 5941620.743000,563209.407000 5941638.190000,563227.127000 5941635.659000,563235.056000 5941634.524000,563251.976000 5941634.010000,563264.000000 5941633.645000,563276.023000 5941633.282000,563284.770000 5941633.016000,563286.522000 5941633.219000,563292.091000 5941633.861000,563294.376100 5941638.805100,563296.110300 5941643.968300,563297.272800 5941649.289400,563297.850000 5941654.705400,563297.835000 5941660.152000));EPSG:25832
